2019-11-01 10:04:09.393728 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 25149 | 0.04 | 3896 | 5559 | 100 | 5 | 15.49 | 22.10 
2019-11-01 10:04:19.430727 | SK하이닉스 | 000660 | 82100 | 0.12 | 501156 | 0.07 | 63089 | 84126 | 0 | 0 | 12.59 | 16.79 
2019-11-01 10:04:29.490730 | 삼성전자우 | 005935 | 41350 | 0.73 | 101136 | 0.01 | 15489 | 32500 | 133 | 0 | 15.32 | 32.13 
2019-11-01 10:04:39.529729 | 현대차 | 005380 | 121500 | -0.41 | 70762 | 0.03 | 7503 | 22015 | 7503 | 6305 | 10.60 | 31.11 
2019-11-01 10:04:49.556764 | 삼성바이오로직스 | 207940 | 392500 | -1.51 | 25206 | 0.04 | 3996 | 5569 | 100 | 10 | 15.85 | 22.09 
2019-11-01 10:04:59.584762 | 삼성바이오로직스 | 207940 | 392500 | -1.51 | 25217 | 0.04 | 3996 | 5569 | 100 | 10 | 15.85 | 22.08 
2019-11-01 10:05:09.613735 | SK하이닉스 | 000660 | 82300 | 0.37 | 508862 | 0.07 | 63145 | 91437 | 56 | 7311 | 12.41 | 17.97 
2019-11-01 10:05:19.639045 | 삼성전자우 | 005935 | 41350 | 0.73 | 101633 | 0.01 | 15990 | 32500 | 501 | 0 | 15.73 | 31.98 
2019-11-01 10:05:29.676044 | 현대차 | 005380 | 121000 | -0.82 | 81400 | 0.04 | 7503 | 22015 | 0 | 0 | 9.22 | 27.05 
2019-11-01 10:05:39.700044 | 삼성바이오로직스 | 207940 | 392500 | -1.51 | 25245 | 0.04 | 4022 | 5570 | 26 | 1 | 15.93 | 22.06 
2019-11-01 10:05:49.731048 | 삼성바이오로직스 | 207940 | 392500 | -1.51 | 25384 | 0.04 | 4022 | 5570 | 26 | 1 | 15.84 | 21.94 
2019-11-01 10:05:59.780407 | SK하이닉스 | 000660 | 82300 | 0.37 | 510759 | 0.07 | 64015 | 93242 | 870 | 1805 | 12.53 | 18.26 
2019-11-01 10:06:09.811952 | 삼성전자우 | 005935 | 41300 | 0.61 | 101984 | 0.01 | 16298 | 32500 | 308 | 0 | 15.98 | 31.87 
